,Art,Movement,artist,Year,nationality,StyleClassLabel,genre
71163,jewellery-1903-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71164,akropolis-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71165,from-brown-to-blonde-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71166,geisha-orange,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71167,unknown-6,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71168,boys-and-girls-at-sea-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71169,girls-heads-in-a-circle-1901-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71170,figures-on-turquoise-background-1901,Art_Nouveau_Modern,Raphael_Kirchner,1901,Austrian ,Art_Nouveau,
71171,small-greek-heads-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71172,parfums-1900-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71173,parfums-1900-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71174,sun-women-1901,Art_Nouveau_Modern,Raphael_Kirchner,1901,Austrian ,Art_Nouveau,
71175,marionettes-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71176,a-half-of-a-virgin-1901-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71177,girls-with-flowers-at-feet-1902-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71178,fables-1903-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71179,leda-and-the-swan-8,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71180,greek-virgins-1900-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71181,boys-and-girls-at-sea,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71182,unknown-15,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71183,viennese,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71184,girl-cyclists-1899,Art_Nouveau_Modern,Raphael_Kirchner,1899,Austrian ,Art_Nouveau,genre_painting
71185,princess-riquette,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71186,greek-girls-6,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71187,unknown-5,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71188,small-greek-heads-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71189,contemplation,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Impressionism,sketch_and_study
71198,greek-virgins-1900-7,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71199,wed-fleurie,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71200,pierrot-s-dream,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71201,olive-thomas,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71202,maid-of-athens-1900-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71203,unknown-1916-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71204,portraits-of-viennese-ladies-1901-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71205,greek-virgins-1900-5,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71206,ivory-sculpture,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71207,girls-heads-on-christmas-foliage-background,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71208,akropolis-5,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71209,leda-and-the-swan-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71210,stained-glass-art-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71211,leda-and-the-swan-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71212,attack,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71213,favorite-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71214,girls-between-brown-green-borders-1901-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71215,girls-with-olive-green-surrounds-1901-8,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71216,all-healing-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71217,impassive-mask,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71218,girls-with-olive-green-surrounds-1901-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71219,cigarettes-of-the-world-1900-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71220,nude-drawings-5,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71221,roma-7,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71222,bessie-mccoy-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71223,salome-1903,Art_Nouveau_Modern,Raphael_Kirchner,1903,Austrian ,Art_Nouveau,
71224,behind-the-scenes-1900-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71225,fables-1903-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71226,christmas-pictures-signed-with-paris-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71227,girls-with-purple-surrounds-1900-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71228,single-items-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71229,new-york-tribune-1916-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,illustration
71230,heart-lady,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71231,parisian-life-1914,Art_Nouveau_Modern,Raphael_Kirchner,1914,Austrian ,Art_Nouveau,
71232,maid-of-athens-1900-7,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71233,geisha-10,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71234,leda-and-the-swan-9,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71235,green-lantern,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71236,unknown-1916-5,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71237,greek-virgins-1900-10,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71238,pipe-of-peace-hearst-s-sunday-american-1917,Art_Nouveau_Modern,Raphael_Kirchner,1917,Austrian ,Art_Nouveau,illustration
71239,girls-with-olive-green-surrounds-1901-6,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71240,anger,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71241,new-york-tribune-1916-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,illustration
71242,nude-drawings-13,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71243,legendes-1903-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,illustration
71244,behind-the-scenes-1900-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71245,unknown-1909,Art_Nouveau_Modern,Raphael_Kirchner,1909,Austrian ,Art_Nouveau,illustration
71246,girls-with-good-luck-charms-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71247,stained-glass-art,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71248,old-times-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71249,new-york-tribune-1916-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,illustration
71250,parfums-1900-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71251,happy-new-year-1912,Art_Nouveau_Modern,Raphael_Kirchner,1912,Austrian ,Art_Nouveau,
71252,apples-sweet-fruits-1900,Art_Nouveau_Modern,Raphael_Kirchner,1900,Austrian ,Art_Nouveau,genre_painting
71253,lillian-lorraine-hearst-s-sunday-american-1917,Art_Nouveau_Modern,Raphael_Kirchner,1917,Austrian ,Art_Nouveau,
71254,nude-drawings-12,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71255,jewellery-1903-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71256,all-healing,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71257,unknown-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71258,flashing-motorists-1904-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71259,bubbles-1916,Art_Nouveau_Modern,Raphael_Kirchner,1916,Austrian ,Art_Nouveau,genre_painting
71260,cigarettes-of-the-world-1900-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71261,girls-with-olive-green-surrounds-1901,Art_Nouveau_Modern,Raphael_Kirchner,1901,Austrian ,Art_Nouveau,
71262,akropolis-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71263,akropolis-6,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71264,girls-amid-plants-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71265,couples-between-red-borders-1901,Art_Nouveau_Modern,Raphael_Kirchner,1901,Austrian ,Art_Nouveau,genre_painting
71266,love-flowers-1903-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71267,greek-virgins-1900-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71268,scenes-of-ancient-greece-1903,Art_Nouveau_Modern,Raphael_Kirchner,1903,Austrian ,Art_Nouveau,
71269,fantasy-1912,Art_Nouveau_Modern,Raphael_Kirchner,1912,Austrian ,Art_Nouveau,
71270,art-bronzes-1901,Art_Nouveau_Modern,Raphael_Kirchner,1901,Austrian ,Art_Nouveau,
71271,jewellery-1903,Art_Nouveau_Modern,Raphael_Kirchner,1903,Austrian ,Art_Nouveau,
71272,unknown-1916-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71273,unknown-13,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71274,strenges-urteil-1904,Art_Nouveau_Modern,Raphael_Kirchner,1904,Austrian ,Art_Nouveau,genre_painting
71275,christmas-pictures-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71276,deadly-sins-6,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71277,girls-between-brown-green-borders-1901-7,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71278,portraits-of-viennese-ladies-1901-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71279,girls-faces-with-red-border-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71280,all-healing-6,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71281,fantasy-1914-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71282,geisha-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71283,nude-drawings-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71284,nude-drawings-7,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71285,christmas-pictures-signed-with-paris,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71286,legendes-1903-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,illustration
71287,girls-between-brown-green-borders-1901-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71288,women-dominating-landscapes-1903-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71289,girls-with-flowers-at-feet-1902-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71290,single-items-13,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71291,girls-with-flowers-at-feet-1902-6,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71292,happy-new-year-1899-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71293,harlequinade-1916,Art_Nouveau_Modern,Raphael_Kirchner,1916,Austrian ,Art_Nouveau,genre_painting
71294,marquisette-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71295,on-holiday-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71296,love-thoughts-1900-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71297,mayflyes-1904,Art_Nouveau_Modern,Raphael_Kirchner,1904,Austrian ,Art_Nouveau,
71298,favorite-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71299,fables-1903,Art_Nouveau_Modern,Raphael_Kirchner,1903,Austrian ,Art_Nouveau,
71300,girls-faces-with-red-border-7,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71301,poster-contest,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71302,brise-of-may,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71303,single-items-11,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71304,girls-with-purple-surrounds-1900-7,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71305,olive-thomas-the-pittsburgh-press-1917,Art_Nouveau_Modern,Raphael_Kirchner,1917,Austrian ,Art_Nouveau,portrait
71306,behind-the-scenes-1900-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71307,on-holiday-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71308,flashing-motorists-1904,Art_Nouveau_Modern,Raphael_Kirchner,1904,Austrian ,Art_Nouveau,genre_painting
71309,justine-johnstone-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71310,spionage,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71311,jewellery,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71312,arugula-and-his-dog,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71313,portraits-of-viennese-ladies-1901,Art_Nouveau_Modern,Raphael_Kirchner,1901,Austrian ,Art_Nouveau,portrait
71314,cigarettes-of-the-world-1900-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71315,parfums-cubin,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71316,greek-virgins-1900,Art_Nouveau_Modern,Raphael_Kirchner,1900,Austrian ,Art_Nouveau,genre_painting
71317,love-thoughts-1900-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71318,all-healing-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71319,jewellery-1903-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71320,unknown-18,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71321,girls-with-olive-green-surrounds-1901-7,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71322,erika-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71323,girls-between-brown-green-borders-1901-6,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71324,nude-drawings-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71325,from-arcadia-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71326,girls-with-olive-green-surrounds-1901-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71327,smoking-women-1904-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71328,santoy-1900,Art_Nouveau_Modern,Raphael_Kirchner,1900,Austrian ,Art_Nouveau,
71329,marionettes-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71330,on-the-dressing-table-1904,Art_Nouveau_Modern,Raphael_Kirchner,1904,Austrian ,Art_Nouveau,genre_painting
71331,akropolis,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71332,ice-flowers-1899-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71333,love-flowers-1903-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71334,a-half-of-a-virgin-1901-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71335,love-flowers-1903-5,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71336,couples-between-red-borders-1901-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71337,girls-with-animals-1901-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71338,girls-with-olive-green-surrounds-1901-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71339,girls-with-ancient-musical-instruments,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71340,happy-new-year-1899,Art_Nouveau_Modern,Raphael_Kirchner,1899,Austrian ,Art_Nouveau,
71341,greek-girls-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71342,girls-with-animals-1901-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71343,a-half-of-a-virgin-1901-5,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71344,ondine,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71345,girls-faces-with-red-border-6,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71346,geisha,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Ukiyo_e,portrait
71348,love-thoughts-1900,Art_Nouveau_Modern,Raphael_Kirchner,1900,Austrian ,Art_Nouveau,
71349,akropolis-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71350,single-items-7,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71351,from-arcadia-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71352,nude-drawings-10,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71353,all-healing-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71354,girls-between-brown-green-borders-1901-5,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71355,marcelle-earle-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71356,red-and-white-figures-and-small-shield,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71357,nude-drawings-17,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71358,milan-beer,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71359,happy-new-year-1899-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71360,heart-lady-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71361,unknown-16,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71362,greek-girls,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71363,bellage-of-sect-1905,Art_Nouveau_Modern,Raphael_Kirchner,1905,Austrian ,Art_Nouveau,genre_painting
71364,girls-heads-in-a-circle-1901,Art_Nouveau_Modern,Raphael_Kirchner,1901,Austrian ,Art_Nouveau,
71365,unknown,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71366,marquisette-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,sketch_and_study
71367,single-items,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71368,legendes-1903-5,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,illustration
71369,maid-of-athens-1900-6,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71370,modern-girls-1901-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71371,single-items-8,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71372,deadly-sins,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71373,flashing-motorists-1904-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71374,greek-virgins-1900-6,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71375,players,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71376,love-flowers-1903,Art_Nouveau_Modern,Raphael_Kirchner,1903,Austrian ,Art_Nouveau,genre_painting
71377,grace-darling-hearst-s-sunday-american-1917,Art_Nouveau_Modern,Raphael_Kirchner,1917,Austrian ,Art_Nouveau,illustration
71378,greek-girls-8,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,portrait
71379,aquatinte-1910,Art_Nouveau_Modern,Raphael_Kirchner,1910,Austrian ,Art_Nouveau,genre_painting
71380,girls-with-olive-green-surrounds-1901-5,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71381,girls-with-olive-green-surrounds-1901-1,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71382,pride,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71383,street-flowers-1899-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71384,girls-between-brown-green-borders-1901,Art_Nouveau_Modern,Raphael_Kirchner,1901,Austrian ,Art_Nouveau,
71385,from-arcadia-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71386,girls-and-eggs-1901,Art_Nouveau_Modern,Raphael_Kirchner,1901,Austrian ,Art_Nouveau,
71387,girls-with-good-luck-charms-8,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71388,nude-drawings-9,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,nude_painting
71389,girls-heads-in-a-circle-1901-4,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71390,love-flowers-1903-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
71391,unknown-10,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71392,old-times-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71393,santoy-1900-2,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71394,girls-with-purple-surrounds-1900-3,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,
71395,marionettes,Art_Nouveau_Modern,Raphael_Kirchner,,Austrian ,Art_Nouveau,genre_painting
