,Movement,Artwork,Year,Artist_Name
10137,Synthetic_Cubism,guitar-sheet-music-and-wine-glass,1912,Pablo_Picasso
10138,Post_Impressionism,nude-youth,1906,Pablo_Picasso
10139,Expressionism,portrait-of-gertrude-stein,1906,Pablo_Picasso
10140,Synthetic_Cubism,guitar,1926,Pablo_Picasso
10142,Expressionism,gutted-horse,1917,Pablo_Picasso
10143,Cubism,untitled,1919,Pablo_Picasso
10144,Cubism,jacqueline-at-the-studio,1956,Pablo_Picasso
10145,Synthetic_Cubism,guitar-and-bottle,1913,Pablo_Picasso
10146,Expressionism,man-and-woman,1902,Pablo_Picasso
10147,Synthetic_Cubism,glass-and-bottle-of-bass,1914,Pablo_Picasso
10151,Impressionism,portrait-of-gustave-coquiot,1901,Pablo_Picasso
10152,Analytical_Cubism,the-chess,1911,Pablo_Picasso
10153,Expressionism,bull-plate-iii,1945,Pablo_Picasso
10154,Cubism,still-life-with-lemons,1907,Pablo_Picasso
10155,Expressionism,smoke-over-vallauris,1951,Pablo_Picasso
10156,Post_Impressionism,woman-with-hat,1901,Pablo_Picasso
10157,Post_Impressionism,embrace,1900,Pablo_Picasso
10162,Realism,the-barefoot-girl,1895,Pablo_Picasso
10163,Analytical_Cubism,man-with-a-guitar,1911,Pablo_Picasso
10164,Post_Impressionism,nude-study-to-harem,1906,Pablo_Picasso
10166,Expressionism,lying-naked-woman,1955,Pablo_Picasso
10168,Expressionism,young-acrobat-and-clown,1905,Pablo_Picasso
10169,Cubism,carnival-at-the-bistro,1909,Pablo_Picasso
10170,Expressionism,two-figures,1904,Pablo_Picasso
10171,Expressionism,celestina,1904,Pablo_Picasso
10173,Synthetic_Cubism,guitar,1912,Pablo_Picasso
10174,Expressionism,portrait-of-nude-casagemas,1904,Pablo_Picasso
10176,Expressionism,lovers,1904,Pablo_Picasso
10177,Synthetic_Cubism,cubist-person,1917,Pablo_Picasso
10179,Expressionism,self-portrait,1907,Pablo_Picasso
10181,Art_Nouveau_Modern,picasso-with-partner,1901,Pablo_Picasso
10182,Realism,portrait-of-the-artist-s-mother,1896,Pablo_Picasso
10183,Post_Impressionism,two-roosters,1905,Pablo_Picasso
10184,Synthetic_Cubism,pedestal,1914,Pablo_Picasso
10185,Expressionism,mallorcan,1905,Pablo_Picasso
10186,Cubism,seated-woman,1930,Pablo_Picasso
10188,Post_Impressionism,bed-with-mosquito-nets,1906,Pablo_Picasso
10189,Post_Impressionism,nude-woman-naked-face-and-nude-woman-profile,1906,Pablo_Picasso
10190,Cubism,bull-plate-x,1946,Pablo_Picasso
10191,Synthetic_Cubism,fruit-dish,1917,Pablo_Picasso
10192,Synthetic_Cubism,glass-and-newspaper,1914,Pablo_Picasso
10193,Analytical_Cubism,the-pigeon-pea,1912,Pablo_Picasso
10195,Realism,quarries,1896,Pablo_Picasso
10196,Cubism,female-bust-portrait-de-dora-maar,1941,Pablo_Picasso
10198,Cubism,man-with-mandolin,1920,Pablo_Picasso
10199,Synthetic_Cubism,the-guitar,1913,Pablo_Picasso
10200,Expressionism,two-nude-women,1906,Pablo_Picasso
10203,Cubism,flowers-on-the-table,1907,Pablo_Picasso
10204,Cubism,algerian-women,1955,Pablo_Picasso
10205,Naive_Art_Primitivism,seated-man-self-portrait,1965,Pablo_Picasso
10206,Cubism,still-life-with-skull-on-an-armchair,1946,Pablo_Picasso
10207,Post_Impressionism,two-nudes-and-a-cat,1903,Pablo_Picasso
10209,Art_Nouveau_Modern,couple-walking,1901,Pablo_Picasso
10210,Post_Impressionism,acrobat-and-young-harlequin,1905,Pablo_Picasso
10211,Expressionism,woman-in-the-studio,1956,Pablo_Picasso
10212,Expressionism,studio-pigeons-velazquez,1957,Pablo_Picasso
10215,Post_Impressionism,seated-nude-and-standing-nude,1906,Pablo_Picasso
10216,Post_Impressionism,female-nude-in-profile,1906,Pablo_Picasso
10217,Post_Impressionism,mother-and-child-study,1904,Pablo_Picasso
10218,Post_Impressionism,portrait-of-maya,1938,Pablo_Picasso
10219,Post_Impressionism,still-life-with-table,1906,Pablo_Picasso
10220,Symbolism,ascet,1903,Pablo_Picasso
10221,Expressionism,the-greedy,1901,Pablo_Picasso
10222,Expressionism,toilette,1906,Pablo_Picasso
10223,Expressionism,bust-of-woman,1965,Pablo_Picasso
10224,Cubism,landscape-of-juan-les-pins,1920,Pablo_Picasso
10225,Cubism,portrait-of-jacqueline,1957,Pablo_Picasso
10226,Expressionism,young-naked-girl-with-flower-basket,1905,Pablo_Picasso
10227,Expressionism,portrait-of-pierre-auguste-renoir,1919,Pablo_Picasso
10228,Naive_Art_Primitivism,a-bank-of-canal,1905,Pablo_Picasso
10229,Cubism,seated-woman,1927,Pablo_Picasso
10230,Synthetic_Cubism,head-of-a-man,1913,Pablo_Picasso
10232,Expressionism,two-friends,1904,Pablo_Picasso
10233,Synthetic_Cubism,the-tavern,1914,Pablo_Picasso
10235,Naive_Art_Primitivism,naked-woman-and-musketeer,1967,Pablo_Picasso
10237,Expressionism,boy-leading-a-horse,1906,Pablo_Picasso
10238,Cubism,portrait-of-jacqueline-roque-with-her-hands-crossed,1954,Pablo_Picasso
10239,Cubism,barselona-harlequin,1917,Pablo_Picasso
10240,Cubism,two-seated-women,1958,Pablo_Picasso
10241,Post_Impressionism,mother-and-child-baladins,1905,Pablo_Picasso
10242,Analytical_Cubism,landscape-with-posters,1912,Pablo_Picasso
10244,Expressionism,the-ironer,1904,Pablo_Picasso
10245,Post_Impressionism,portrait-of-jaime-sabartes,1901,Pablo_Picasso
10246,Post_Impressionism,the-embrace,1903,Pablo_Picasso
10247,Post_Impressionism,the-divan-japonais,1901,Pablo_Picasso
10248,Expressionism,two-acrobats-harlequin-and-his-companion,1901,Pablo_Picasso
10250,Cubism,square-du-vert-galant,1943,Pablo_Picasso
10251,Expressionism,bull-plate-i,1945,Pablo_Picasso
10252,Expressionism,study-to-two-sisters,1902,Pablo_Picasso
10253,Expressionism,girl-and-goat,1906,Pablo_Picasso
10254,Post_Impressionism,woman-with-jewelery,1901,Pablo_Picasso
10255,Naive_Art_Primitivism,francoise-gilot-with-paloma-and-claude,1951,Pablo_Picasso
10256,Analytical_Cubism,girl-with-mandolin-fanny-tellier,1910,Pablo_Picasso
10257,Post_Impressionism,harlequin-on-the-horseback,1905,Pablo_Picasso
10258,Post_Impressionism,mother-and-child,1922,Pablo_Picasso
10259,Expressionism,portrait-de-femme-en-buste,1924,Pablo_Picasso
10260,Expressionism,the-old-blind-guitarist,1903,Pablo_Picasso
10261,Analytical_Cubism,study-to-girls-from-avignon,1906,Pablo_Picasso
10262,Expressionism,seated-female-nude,1903,Pablo_Picasso
10264,Expressionism,bust-of-nude-woman,1906,Pablo_Picasso
10265,Cubism,bather,1908,Pablo_Picasso
10266,Cubism,man-and-woman,1958,Pablo_Picasso
10267,Cubism,still-life-in-front-of-a-window-overlooking-the-eglise-st-augustin,1919,Pablo_Picasso
10268,Cubism,guitar-bottle-and-fruit-bowl,1921,Pablo_Picasso
10269,Naive_Art_Primitivism,head-of-a-girl,1950,Pablo_Picasso
10270,Expressionism,an-actor,1904,Pablo_Picasso
10271,Cubism,flowers-in-a-grey-jar,1908,Pablo_Picasso
10272,Analytical_Cubism,portrait-of-ambroise-vollard,1910,Pablo_Picasso
10273,Expressionism,the-woman-with-the-edge,1902,Pablo_Picasso
10274,Cubism,painter-and-his-model,1963,Pablo_Picasso
10277,Expressionism,bust-of-woman,1907,Pablo_Picasso
10278,Cubism,three-women,1908,Pablo_Picasso
10279,Realism,plaster-male-torso,1893,Pablo_Picasso
10280,Expressionism,seated-woman-with-her-legs-crossed,1906,Pablo_Picasso
10281,Impressionism,harlequin-with-guitar,1916,Pablo_Picasso
10282,Cubism,nude-with-raised-arms,1907,Pablo_Picasso
10283,Post_Impressionism,woman-with-necklace-of-gems,1901,Pablo_Picasso
10284,Realism,artist-s-mother,1896,Pablo_Picasso
10285,Cubism,untitled,1920,Pablo_Picasso
10286,Cubism,female-nude-near-the-garden,1956,Pablo_Picasso
10287,Cubism,two-women-on-the-beach,1956,Pablo_Picasso
10289,Cubism,harlequin,1918,Pablo_Picasso
10291,Expressionism,la-chata,1899,Pablo_Picasso
10293,Cubism,bull-plate-vii,1945,Pablo_Picasso
10294,Synthetic_Cubism,bottle-of-vieux-marc-glass-guitar-and-newspaper,1913,Pablo_Picasso
10295,Cubism,artist-s-studio,1916,Pablo_Picasso
10296,Impressionism,woman-with-feathered-hat,1901,Pablo_Picasso
10297,Cubism,the-student,1919,Pablo_Picasso
10298,Post_Impressionism,gypsy-in-front-of-musca,1900,Pablo_Picasso
10299,Impressionism,palace-of-arts-barcelona,1903,Pablo_Picasso
10300,Expressionism,three-nudes,1906,Pablo_Picasso
10301,Naive_Art_Primitivism,silenus-dancing-in-company,1933,Pablo_Picasso
10302,Analytical_Cubism,bathers-in-the-forest,1908,Pablo_Picasso
10303,Realism,apple,1914,Pablo_Picasso
10304,Cubism,vase-with-flowers,1943,Pablo_Picasso
10305,Expressionism,the-roofs-of-barcelona,1903,Pablo_Picasso
10306,Analytical_Cubism,houses-on-the-hill,1909,Pablo_Picasso
10307,Cubism,girl-in-chair,1952,Pablo_Picasso
10308,Expressionism,the-harem,1906,Pablo_Picasso
10309,Expressionism,s-junyer-vidal-with-woman-beside-him,1903,Pablo_Picasso
10311,Cubism,the-table,1919,Pablo_Picasso
10313,Post_Impressionism,portrait-of-jaime-sabartes,1904,Pablo_Picasso
10314,Post_Impressionism,portrait-of-allan-stein,1906,Pablo_Picasso
10315,Cubism,seated-woman,1908,Pablo_Picasso
10316,Post_Impressionism,portrait-of-fernande-olivier-in-headscarves,1906,Pablo_Picasso
10318,Naive_Art_Primitivism,musketeer-with-pipe,1968,Pablo_Picasso
10319,Cubism,woman-with-a-shirt-sitting-in-a-chair,1913,Pablo_Picasso
10320,Cubism,still-life,1914,Pablo_Picasso
10321,Expressionism,woman-with-a-fan,1905,Pablo_Picasso
10322,Expressionism,lying-naked-woman-the-voyeurs,1955,Pablo_Picasso
10323,Cubism,nude-with-towel,1907,Pablo_Picasso
10325,Post_Impressionism,a-blue-room-a-tub,1901,Pablo_Picasso
10326,Expressionism,child-playing-in-camomilles,1953,Pablo_Picasso
10327,Art_Nouveau_Modern,the-cries-of-virgins,1900,Pablo_Picasso
10329,Post_Impressionism,madeleine,1904,Pablo_Picasso
10330,Analytical_Cubism,seated-female-nude,1910,Pablo_Picasso
10331,Post_Impressionism,the-mother-leading-two-children,1901,Pablo_Picasso
10332,Expressionism,el-tinen,1906,Pablo_Picasso
10334,Post_Impressionism,bullfighters-and-bull-waiting-for-the-next-move,1900,Pablo_Picasso
10335,Expressionism,portrait-of-child,1951,Pablo_Picasso
10336,Synthetic_Cubism,couple-of-dancers,1915,Pablo_Picasso
10337,Expressionism,portrait-of-igor-stravinsky,1920,Pablo_Picasso
10339,Cubism,spring,1956,Pablo_Picasso
10340,Impressionism,woman-with-cat,1900,Pablo_Picasso
10341,Post_Impressionism,portrait-of-a-tailor-soler,1903,Pablo_Picasso
10342,Expressionism,a-simple-meal,1904,Pablo_Picasso
10343,Symbolism,woman-with-raven,1904,Pablo_Picasso
10345,Analytical_Cubism,poet,1911,Pablo_Picasso
10346,Synthetic_Cubism,head,1913,Pablo_Picasso
10347,Symbolism,breakfast-of-a-blind-man,1903,Pablo_Picasso
10348,Expressionism,view-of-riera-de-sant-joan-from-the-window,1900,Pablo_Picasso
10349,Expressionism,claude-in-the-arms-of-his-mother,1948,Pablo_Picasso
10350,Cubism,milliners-workshop-of-the-milliner,1926,Pablo_Picasso
10351,Expressionism,head-of-hurdy-gurdy,1905,Pablo_Picasso
10352,Expressionism,portrait-of-la-scala-master-of-ballet,1925,Pablo_Picasso
10353,Expressionism,portrait-of-madame-patri,1918,Pablo_Picasso
10356,Cubism,bowl-of-fruit-and-guitar,1920,Pablo_Picasso
10357,Naive_Art_Primitivism,musketeer,1970,Pablo_Picasso
10358,Art_Nouveau_Modern,advertisement-for-tavern-four-cats,1897,Pablo_Picasso
10359,Expressionism,woman-in-a-shawl,1902,Pablo_Picasso
10360,Cubism,glass-and-fruits,1908,Pablo_Picasso
10362,Expressionism,the-room-of-the-ironer,1904,Pablo_Picasso
10363,Synthetic_Cubism,bottle-of-black-rum-vive-la-france,1913,Pablo_Picasso
10364,Art_Nouveau_Modern,woman-on-the-street,1901,Pablo_Picasso
10365,Pointillism,woman-with-spanish-dress,1917,Pablo_Picasso
10366,Post_Impressionism,woman-with-cigarette,1903,Pablo_Picasso
10367,Cubism,matador,1970,Pablo_Picasso
10368,Synthetic_Cubism,partition-bottle-of-port-guitar-playing-cards,1917,Pablo_Picasso
10369,Post_Impressionism,moulin-de-la-galette,1900,Pablo_Picasso
10370,Cubism,painter-and-his-model,1927,Pablo_Picasso
10371,Post_Impressionism,reclining-nude-fernande,1906,Pablo_Picasso
10373,Realism,the-altarboy,1896,Pablo_Picasso
10374,Post_Impressionism,house-in-the-field,1893,Pablo_Picasso
10375,Synthetic_Cubism,glass-on-a-table,1914,Pablo_Picasso
10376,Realism,portrait-of-aunt-pepa,1896,Pablo_Picasso
10377,Expressionism,portrait-of-olga,1920,Pablo_Picasso
10378,Cubism,seated-woman-in-garden,1938,Pablo_Picasso
10379,Naive_Art_Primitivism,sebastia-junyer-vidal-as-matador,1903,Pablo_Picasso
10380,Impressionism,portrait-of-josep-cardona,1899,Pablo_Picasso
10381,Expressionism,untitled,1967,Pablo_Picasso
10382,Expressionism,a-red-skirt,1901,Pablo_Picasso
10384,Analytical_Cubism,woman-with-mandolin,1909,Pablo_Picasso
10385,Analytical_Cubism,bathers-drying-themselves,1909,Pablo_Picasso
10386,Cubism,a-reclining-female-nude,1936,Pablo_Picasso
10387,Expressionism,female-nude-with-man-s-head,1967,Pablo_Picasso
10388,Impressionism,crossind-seine-on-the-upper-deck,1901,Pablo_Picasso
10389,Cubism,el-paseo-de-colon,1917,Pablo_Picasso
10390,Realism,female-nude-from-back,1895,Pablo_Picasso
10391,Analytical_Cubism,the-shell-saint-jacques-our-future-is-in-the-air,1912,Pablo_Picasso
10393,Cubism,mediterranean-landscape,1952,Pablo_Picasso
10395,Cubism,jug-candle-and-enamel-pan,1945,Pablo_Picasso
10396,Expressionism,portrait-of-diaghilev-and-seligsberg,1917,Pablo_Picasso
10397,Post_Impressionism,bullfight-scene,1901,Pablo_Picasso
10398,Expressionism,harlequin-with-guitar,1918,Pablo_Picasso
10400,Cubism,our-futures-is-in-the-air,1912,Pablo_Picasso
10401,Cubism,the-sculpture,1925,Pablo_Picasso
10402,Cubism,punchinello-with-guitar,1920,Pablo_Picasso
10403,Analytical_Cubism,harlequin-s-family,1908,Pablo_Picasso
10404,Cubism,scenes-of-bullfighting,1945,Pablo_Picasso
10405,Analytical_Cubism,a-glass,1911,Pablo_Picasso
10406,Expressionism,family-of-acrobats-with-monkey,1905,Pablo_Picasso
10407,Realism,self-portrait,1896,Pablo_Picasso
10409,Cubism,a-driade-nude-in-the-forest,1908,Pablo_Picasso
10410,Naive_Art_Primitivism,landscape,1928,Pablo_Picasso
10412,Art_Nouveau_Modern,costume-design-for-ballet-tricorne,1917,Pablo_Picasso
10413,Naive_Art_Primitivism,a-rooster,1938,Pablo_Picasso
10415,Cubism,bust-of-a-woman,1942,Pablo_Picasso
10416,Synthetic_Cubism,man-with-pipe,1914,Pablo_Picasso
10417,Post_Impressionism,nudes-interlaces,1905,Pablo_Picasso
10418,Symbolism,peasants,1906,Pablo_Picasso
10419,Post_Impressionism,portrait-of-corina-romeu,1902,Pablo_Picasso
10420,Symbolism,mother-and-child-on-the-beach,1902,Pablo_Picasso
10421,Cubism,bust-of-woman,1939,Pablo_Picasso
10423,Synthetic_Cubism,violin,1913,Pablo_Picasso
10424,Cubism,bust-of-young-woman-from-avignon,1907,Pablo_Picasso
10425,Synthetic_Cubism,still-life-with-guitar,1914,Pablo_Picasso
10426,Naive_Art_Primitivism,dinner-time-evocation-of-horta-d-ebre,1903,Pablo_Picasso
10427,Cubism,jacqueline-sitting-with-her-cat,1964,Pablo_Picasso
10428,Expressionism,head-of-young-man,1905,Pablo_Picasso
10430,Expressionism,portrait-of-paulo-artist-s-son,1923,Pablo_Picasso
10431,Expressionism,seated-female-nude,1907,Pablo_Picasso
10433,Analytical_Cubism,woman-and-pears-fernande,1909,Pablo_Picasso
10434,Post_Impressionism,the-pool-of-tuileries,1901,Pablo_Picasso
10435,Cubism,woman-with-mandolin,1925,Pablo_Picasso
10436,Post_Impressionism,portrait-of-juli-gonzalez,1902,Pablo_Picasso
10437,Cubism,still-life-school-of-paris,1936,Pablo_Picasso
10438,Symbolism,right-profile-of-clown,1905,Pablo_Picasso
10439,Expressionism,the-dining-room-of-vauvenargues,1959,Pablo_Picasso
10440,Realism,first-communion,1896,Pablo_Picasso
10441,Synthetic_Cubism,geometrical-composition-the-guitar,1913,Pablo_Picasso
10442,Cubism,woman-with-guitar,1913,Pablo_Picasso
10443,Naive_Art_Primitivism,man-with-lamb-man-eating-watermelon-and-flutist,1967,Pablo_Picasso
10444,Cubism,woman-with-a-fan,1907,Pablo_Picasso
10445,Cubism,seated-man-with-his-arms-crossed,1915,Pablo_Picasso
10446,Cubism,still-life-with-lemon-and-oranges,1936,Pablo_Picasso
10449,Art_Nouveau_Modern,fan,1916,Raphael_Kirchner
10450,Art_Nouveau_Modern,behind-the-scenes,1900,Raphael_Kirchner
10460,Art_Nouveau_Modern,cigarettes-of-the-world,1900,Raphael_Kirchner
10462,Art_Nouveau_Modern,two-in-a-car,1916,Raphael_Kirchner
10470,Art_Nouveau_Modern,friolerie,1916,Raphael_Kirchner
10474,Art_Nouveau_Modern,little-coquette,1912,Raphael_Kirchner
10480,Art_Nouveau_Modern,elves,1903,Raphael_Kirchner
10487,Art_Nouveau_Modern,a-half-of-a-virgin,1901,Raphael_Kirchner
10494,Art_Nouveau_Modern,lollotte_02,1916,Raphael_Kirchner
10504,Art_Nouveau_Modern,maid-of-athens,1900,Raphael_Kirchner
10510,Art_Nouveau_Modern,the-golden-age,1916,Raphael_Kirchner
10511,Art_Nouveau_Modern,medallion,1916,Raphael_Kirchner
10512,Art_Nouveau_Modern,fanny-brice,1916,Raphael_Kirchner
10522,Art_Nouveau_Modern,new-york-tribune,1916,Raphael_Kirchner
10528,Art_Nouveau_Modern,front-cover-illustration,1911,Raphael_Kirchner
10537,Art_Nouveau_Modern,little-sister,1916,Raphael_Kirchner
10541,Art_Nouveau_Modern,smoking-women,1904,Raphael_Kirchner
10555,Art_Nouveau_Modern,figures-on-turquoise-background,1901,Raphael_Kirchner
10559,Art_Nouveau_Modern,sun-women,1901,Raphael_Kirchner
10569,Art_Nouveau_Modern,girl-cyclists,1899,Raphael_Kirchner
10600,Art_Nouveau_Modern,salome,1903,Raphael_Kirchner
10608,Art_Nouveau_Modern,parisian-life,1914,Raphael_Kirchner
10615,Art_Nouveau_Modern,pipe-of-peace-hearst-s-sunday-american,1917,Raphael_Kirchner
10622,Art_Nouveau_Modern,unknown,1909,Raphael_Kirchner
10628,Art_Nouveau_Modern,happy-new-year,1912,Raphael_Kirchner
10629,Art_Nouveau_Modern,apples-sweet-fruits,1900,Raphael_Kirchner
10630,Art_Nouveau_Modern,lillian-lorraine-hearst-s-sunday-american,1917,Raphael_Kirchner
10636,Art_Nouveau_Modern,bubbles,1916,Raphael_Kirchner
10638,Art_Nouveau_Modern,girls-with-olive-green-surrounds,1901,Raphael_Kirchner
10642,Art_Nouveau_Modern,couples-between-red-borders,1901,Raphael_Kirchner
10645,Art_Nouveau_Modern,scenes-of-ancient-greece,1903,Raphael_Kirchner
10646,Art_Nouveau_Modern,fantasy,1912,Raphael_Kirchner
10647,Art_Nouveau_Modern,art-bronzes,1901,Raphael_Kirchner
10648,Art_Nouveau_Modern,jewellery,1903,Raphael_Kirchner
10651,Art_Nouveau_Modern,strenges-urteil,1904,Raphael_Kirchner
10670,Art_Nouveau_Modern,harlequinade,1916,Raphael_Kirchner
10674,Art_Nouveau_Modern,mayflyes,1904,Raphael_Kirchner
10676,Art_Nouveau_Modern,fables,1903,Raphael_Kirchner
10682,Art_Nouveau_Modern,olive-thomas-the-pittsburgh-press,1917,Raphael_Kirchner
10685,Art_Nouveau_Modern,flashing-motorists,1904,Raphael_Kirchner
10690,Art_Nouveau_Modern,portraits-of-viennese-ladies,1901,Raphael_Kirchner
10693,Art_Nouveau_Modern,greek-virgins,1900,Raphael_Kirchner
10705,Art_Nouveau_Modern,santoy,1900,Raphael_Kirchner
10707,Art_Nouveau_Modern,on-the-dressing-table,1904,Raphael_Kirchner
10717,Art_Nouveau_Modern,happy-new-year,1899,Raphael_Kirchner
10724,Art_Nouveau_Modern,love-thoughts,1900,Raphael_Kirchner
10739,Art_Nouveau_Modern,bellage-of-sect,1905,Raphael_Kirchner
10740,Art_Nouveau_Modern,girls-heads-in-a-circle,1901,Raphael_Kirchner
10753,Art_Nouveau_Modern,love-flowers,1903,Raphael_Kirchner
10754,Art_Nouveau_Modern,grace-darling-hearst-s-sunday-american,1917,Raphael_Kirchner
10756,Art_Nouveau_Modern,aquatinte,1910,Raphael_Kirchner
10761,Art_Nouveau_Modern,girls-between-brown-green-borders,1901,Raphael_Kirchner
10763,Art_Nouveau_Modern,girls-and-eggs,1901,Raphael_Kirchner
10780,Art_Nouveau_Modern,powder-of-ris,1911,Raphael_Kirchner
10788,Art_Nouveau_Modern,ma-marraine,1916,Raphael_Kirchner
10799,Art_Nouveau_Modern,eve,1912,Raphael_Kirchner
10804,Art_Nouveau_Modern,parfums,1900,Raphael_Kirchner
10807,Art_Nouveau_Modern,mermaid,1910,Raphael_Kirchner
10809,Realism,portrait-of-a-kalmyk,1871,Ilya_Repin
10810,Realism,job-and-his-friends,1869,Ilya_Repin
10811,Realism,portrait-of-the-artist-vasily-surikov,1885,Ilya_Repin
10812,Realism,portrait-of-ivan-mikhaylovich-sechenov-russian-physiologist,1889,Ilya_Repin
10813,Realism,in-the-besieged-moscow-in-1812,1912,Ilya_Repin
10814,Realism,portrait-of-doctor-constantine-franzevich-yanitsky,1865,Ilya_Repin
10815,Realism,portrait-of-m-p-shevtsova-wife-of-a-shevtsov,1876,Ilya_Repin
10816,Realism,portrait-of-vera-repina-the-artist-s-wife,1876,Ilya_Repin
10817,Realism,portrait-of-the-artist-ivan-kramskoy,1882,Ilya_Repin
10818,Realism,portrait-of-tatiana-rechinskay,1882,Ilya_Repin
10821,Realism,portrait-of-the-actor-pavel-samoylov,1915,Ilya_Repin
10822,Realism,portrait-of-secretary-of-state-general-and-member-of-state-council-mikhail-nikolayevich-galkin,1903,Ilya_Repin
10823,Realism,portrait-of-ivan-turgenev,1879,Ilya_Repin
10824,Realism,judas,1885,Ilya_Repin
10825,Realism,portrait-of-the-lawyer-vladimir-spasovitch,1891,Ilya_Repin
10826,Realism,portrait-of-professor-emeritus-of-the-imperial-military-academy-infantry-general-and-member-of,1903,Ilya_Repin
10827,Realism,street-in-tiflis,1881,Ilya_Repin
10828,Realism,v-a-repina,1876,Ilya_Repin
10829,Realism,sadko,1876,Ilya_Repin
10830,Realism,portrait-of-maria-borisovna-chukovskaya,1909,Ilya_Repin
10831,Realism,portrait-of-v-v-verevkina,1916,Ilya_Repin
10832,Realism,portrait-of-alexandra-pavlovna-botkina,1901,Ilya_Repin
10833,Realism,leo-tolstoy-barefoot,1901,Ilya_Repin
10834,Realism,ceremonial-meeting-of-the-state-council-on-may-7-1901,1903,Ilya_Repin
10835,Realism,putting-a-propagandist-under-arrest-1,1879,Ilya_Repin
10836,Realism,portrait-of-the-military,1866,Ilya_Repin
10837,Realism,head-of-hunchback,1881,Ilya_Repin
10838,Realism,in-repins-studio-drawing-evening,1882,Ilya_Repin
10839,Realism,portrait-of-folk-story-teller-v-p-schegolenkov,1879,Ilya_Repin
10840,Realism,betrayal-in-the-garden-of-gethsemane,1888,Ilya_Repin
10841,Realism,head-of-a-man,1885,Ilya_Repin
10843,Realism,self-portrait,1920,Ilya_Repin
10844,Realism,reading-girl,1876,Ilya_Repin
10845,Realism,portrait-of-ivan-ivanovich-shamshin,1902,Ilya_Repin
10846,Realism,at-dominic-s,1887,Ilya_Repin
10847,Realism,raising-of-jairus-daughter,1870,Ilya_Repin
